Year,Rainfall,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13
01/08/16,11.437736,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
02/08/16,13.310592,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
03/08/16,8.864976,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
04/08/16,7.748575,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
05/08/16,9.386024,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
06/08/16,14.001557,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
07/08/16,12.262526,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
08/08/16,12.618913,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
09/08/16,10.382482,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
10/08/16,9.763322,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
11/08/16,9.231301,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
12/08/16,7.2506437,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
13/08/16,6.9490814,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
14/08/16,8.593603,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
15/08/16,9.748815,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
16/08/16,10.196128,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
17/08/16,8.890817,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
18/08/16,7.155103,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
19/08/16,8.177004,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
20/08/16,9.692217,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
21/08/16,9.515535,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
22/08/16,9.069195,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
23/08/16,6.961315,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
24/08/16,8.470712,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
25/08/16,11.667366,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
26/08/16,8.403057,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
27/08/16,8.550763,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
28/08/16,8.716148,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
29/08/16,10.245183,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
30/08/16,8.504156,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
31/08/16,7.4591603,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
01/09/16,8.875651,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
02/09/16,7.0965414,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
03/09/16,5.936716,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
04/09/16,4.6846824,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
05/09/16,5.121959,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
06/09/16,3.2970371,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
07/09/16,3.5474021,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
08/09/16,3.8040335,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
09/09/16,4.9699006,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
10/09/16,5.8788605,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
11/09/16,7.2688136,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
12/09/16,8.668936,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
13/09/16,8.528352,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
14/09/16,8.053634,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
15/09/16,9.75791,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
16/09/16,10.962827,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
17/09/16,9.852241,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
18/09/16,8.406374,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
19/09/16,6.2893653,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
20/09/16,8.078273,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
21/09/16,5.693829,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
22/09/16,6.3991504,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
23/09/16,8.130924,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
24/09/16,6.4726825,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
25/09/16,7.703566,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
26/09/16,6.912859,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
27/09/16,3.813912,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
28/09/16,2.9599254,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
29/09/16,3.3190799,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
30/09/16,2.683643,0.52,1.1,0.07,0.05,0.17,0.24,-0.15,-0.23,-0.12,-0.61,-0.54,-0.63,-0.23
01/06/17,4.189872,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
02/06/17,4.760906,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
03/06/17,7.4354815,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
04/06/17,5.85874,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
05/06/17,5.266955,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
06/06/17,6.2320876,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
07/06/17,6.342553,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
08/06/17,7.7264123,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
09/06/17,7.3398533,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
10/06/17,6.7520776,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
11/06/17,7.131753,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
12/06/17,7.311965,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
13/06/17,6.8312597,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
14/06/17,8.464324,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
15/06/17,8.822949,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
16/06/17,7.955193,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
17/06/17,8.55171,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
18/06/17,8.375468,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
19/06/17,10.618497,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
20/06/17,11.003839,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
21/06/17,8.298086,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
22/06/17,6.5727115,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
23/06/17,4.3003974,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
24/06/17,3.332099,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
25/06/17,4.616766,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
26/06/17,6.45634,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
27/06/17,8.0392475,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
28/06/17,9.842531,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
29/06/17,11.81922,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
30/06/17,8.51305,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
01/07/17,8.407682,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
02/07/17,9.772232,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
03/07/17,13.49877,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
04/07/17,11.858296,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
05/07/17,12.0416765,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
06/07/17,5.900801,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
07/07/17,3.26669,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
08/07/17,3.658318,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
09/07/17,6.041921,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
10/07/17,8.706149,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
11/07/17,8.494789,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
12/07/17,6.3749123,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
13/07/17,5.439407,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
14/07/17,5.2252116,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
15/07/17,7.853849,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
16/07/17,7.0745063,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
17/07/17,8.301838,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
18/07/17,7.258005,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
19/07/17,6.658369,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
20/07/17,7.21907,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
21/07/17,9.733023,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
22/07/17,11.199367,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
23/07/17,13.591171,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
24/07/17,13.310987,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
25/07/17,10.062257,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
26/07/17,10.2331295,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
27/07/17,10.854913,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
28/07/17,10.375037,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
29/07/17,6.597826,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
30/07/17,8.338101,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
31/07/17,11.26568,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
01/08/17,10.181973,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
02/08/17,9.119215,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
03/08/17,8.571217,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
04/08/17,9.227195,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
05/08/17,6.9098763,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
06/08/17,7.7784076,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
07/08/17,6.93969,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
08/08/17,9.268281,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
09/08/17,11.8374195,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
10/08/17,10.3058815,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
11/08/17,9.589088,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
12/08/17,10.397201,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
13/08/17,11.002467,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
14/08/17,8.060278,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
15/08/17,5.8866415,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
16/08/17,4.4757595,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
17/08/17,7.8702774,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
18/08/17,7.701741,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
19/08/17,7.151606,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
20/08/17,6.579814,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
21/08/17,7.2693033,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
22/08/17,9.700972,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
23/08/17,12.148791,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
24/08/17,11.193988,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
25/08/17,10.926883,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
26/08/17,11.162278,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
27/08/17,9.289324,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
28/08/17,9.206982,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
29/08/17,8.760819,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
30/08/17,7.8008523,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
31/08/17,6.6324716,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
01/09/17,10.781125,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
02/09/17,12.893431,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
03/09/17,11.584938,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
04/09/17,8.0922,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
05/09/17,5.5788207,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
06/09/17,7.169203,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
07/09/17,11.155537,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
08/09/17,11.697894,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
09/09/17,8.078761,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
10/09/17,5.9346533,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
11/09/17,4.647889,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
12/09/17,7.8155193,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
13/09/17,9.7673235,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
14/09/17,8.119753,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
15/09/17,8.898325,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
16/09/17,12.463523,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
17/09/17,10.078861,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
18/09/17,9.5360365,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
19/09/17,9.393093,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
20/09/17,12.262452,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
21/09/17,9.801648,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
22/09/17,9.885086,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
23/09/17,9.023884,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
24/09/17,8.622637,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
25/09/17,9.3434305,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
26/09/17,6.256852,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
27/09/17,6.4080796,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
28/09/17,4.2943964,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
29/09/17,6.938197,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
30/09/17,8.030275,-0.23,-0.36,-1.11,-1.48,-1.36,-1.36,-1.72,-1.64,-1.56,-1.2,-0.64,-0.29,-0.3
01/06/18,6.8320537,-0.3,-0.04,-0.05,0.15,-0.03,0.04,-0.43,-0.72,-0.84,-0.82,-0.96,-0.56,-0.17
02/06/18,7.7079096,-0.3,-0.04,-0.05,0.15,-0.03,0.04,-0.43,-0.72,-0.84,-0.82,-0.96,-0.56,-0.17
03/06/18,7.5022273,-0.3,-0.04,-0.05,0.15,-0.03,0.04,-0.43,-0.72,-0.84,-0.82,-0.96,-0.56,-0.17
04/06/18,6.561577,-0.3,-0.04,-0.05,0.15,-0.03,0.04,-0.43,-0.72,-0.84,-0.82,-0.96,-0.56,-0.17
